52.6545 	EXP 	equation: autoDraw = False
52.6545 	EXP 	number: autoDraw = False
52.6545 	EXP 	polygon: autoDraw = True
53.6228 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([0.  , 0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=7, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
53.6370 	EXP 	polygon: autoDraw = False
53.6370 	EXP 	dots: pos = array([0.  , 0.25])
53.6370 	EXP 	dots: fieldPos = array([0.  , 0.25])
53.6370 	EXP 	equation: pos = array([-0.3 , -0.25])
53.6370 	EXP 	equation: text = '4+3'
53.6370 	EXP 	number: pos = array([ 0.3 , -0.25])
53.6370 	EXP 	number: text = 7
53.6370 	EXP 	dots: autoDraw = True
53.6370 	EXP 	equation: autoDraw = True
53.6370 	EXP 	number: autoDraw = True
58.6249 	EXP 	New trial (rep=0, index=8): {'dotN': 6, 'equations': '3+2', 'numbers': 5, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 2}
58.6396 	EXP 	dots: autoDraw = False
58.6396 	EXP 	equation: autoDraw = False
58.6396 	EXP 	number: autoDraw = False
58.6396 	EXP 	polygon: autoDraw = True
59.6276 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([0.  , 0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=6, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
59.6420 	EXP 	polygon: autoDraw = False
59.6420 	EXP 	dots: pos = array([0.  , 0.25])
59.6420 	EXP 	dots: fieldPos = array([0.  , 0.25])
59.6420 	EXP 	equation: pos = array([-0.3 , -0.25])
59.6420 	EXP 	equation: text = '3+2'
59.6420 	EXP 	number: pos = array([ 0.3 , -0.25])
59.6420 	EXP 	number: text = 5
59.6420 	EXP 	dots: autoDraw = True
59.6420 	EXP 	equation: autoDraw = True
59.6420 	EXP 	number: autoDraw = True
